id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.standby_monthly_consumption,specs.family_id,specs.family_unicode,specs.family_name,specs.bundle_id,specs.bundle_unicode,specs.bundle_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.video_ports_id,specs.video_ports_unicode,specs.video_ports_quantity,specs.video_ports_port_id,specs.video_ports_port_unicode,specs.video_ports_port_port_id,specs.video_ports_port_port_unicode,specs.video_ports_port_port_name,specs.speakers_id,specs.speakers_unicode,specs.speakers_value,specs.panel_type_id,specs.panel_type_unicode,specs.panel_type_name,specs.resolution_id,specs.resolution_unicode,specs.resolution_v_value,specs.resolution_h_value,specs.resolution_total_pixels,specs.resolution_aspect_ratio_id,specs.resolution_aspect_ratio_unicode,specs.resolution_aspect_ratio_h_value,specs.resolution_aspect_ratio_v_value,specs.resolution_commercial_name,specs.name,specs.is_smart_tv,specs.size_id,specs.size_unicode,specs.size_family_id,specs.size_family_unicode,specs.size_family_value,specs.size_family_lg_cac_segment_id,specs.size_family_lg_cac_segment_unicode,specs.size_family_lg_cac_segment_name,specs.size_family_lg_cl_segment_id,specs.size_family_lg_cl_segment_unicode,specs.size_family_lg_cl_segment_name,specs.size_family_lg_cl_segment_ordering,specs.size_value,specs.display_id,specs.display_unicode,specs.display_dtype_id,specs.display_dtype_unicode,specs.display_dtype_name,specs.display_backlight,specs.line_id,specs.line_unicode,specs.line_brand_id,specs.line_brand_unicode,specs.line_brand_brand_id,specs.line_brand_brand_unicode,specs.line_brand_brand_name,specs.line_brand_is_reputable,specs.is_3d,specs.digital_tuner_id,specs.digital_tuner_unicode,specs.digital_tuner_ordering,specs.digital_tuner_name,specs.usb_ports,specs.picture,specs.refresh_rate_id,specs.refresh_rate_unicode,specs.refresh_rate_value,specs.average_monthly_consumption,specs.standby_power,specs.active_power,specs.brand_unicode,specs.pretty_usb_ports,specs.pretty_video_ports,specs.model_name,specs.family_bundle_key,specs.lg_cac_segment,specs.line_name,catIPC
68433,Nex TVNE08PV20,659,Nex,1011822,2019-11-07T12:32:13.991340+00:00,2020-10-17T12:17:41.976165+00:00,"Nex TVNE08PV20 False 1 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 2x HDMI HDMI HDMI HDMI 2 No posee No posee 8 60 Hz 60 TN TN A+ 3 A+ 0.0 2x 5 W 5 3.8 Desconocido Desconocido HD (1366x768) 16:9 9 16 HD 1049088 768 1366 31.5 Sin bundle Sin bundle 0.3 TVNE08PV20 Nex   Nex Nex Nex True",https://publicapi.solotodo.com/products/68433/,https://publicapi.solotodo.com/categories/11/,nex-tvne08pv20,https://media.solotodo.com/media/products/1011822_picture_1573130012.jpg,1011822,Nex TVNE08PV20,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609799,A+,A+,3,"[282074, 282082, 282125]","['1x Componente', '1x Composite', '2x HDMI']","[1, 1, 2]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,TVNE08PV20,False,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281925,Nex,281046,Nex,279856,Nex,Nex,True,False,279112,No posee,8,No posee,1,products/1011822_picture_1573130012.jpg,279202,60 Hz,60,3.8,0.3,31.5,Nex,1,1x Componente | 1x Composite | 2x HDMI,TVNE08PV20,1392299872528.0,LED, ,televisores
111525,Onn 32D1-FISDB,1083,Onn,1398258,2021-05-27T15:37:22.347139+00:00,2021-05-27T15:37:55.817996+00:00,"Onn 32D1-FISDB 0.0 0.0 Desconocido 10 Desconocido 0.0 Desconocido Desconocido Sin bundle Sin bundle 0.0 2 False Onn Onn Onn Onn False None LED LCD LCD LED 32.0"" 32.0 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 2 32"" a 44"" 32 HD (1366x768) 1366 HD 1049088 768 16:9 9 16 TN TN 2x 5 W 5 2x HDMI HDMI HDMI HDMI 2 60 Hz 60 Desconocido Desconocido 9 False 32D1-FISDB",https://publicapi.solotodo.com/products/111525/,https://publicapi.solotodo.com/categories/11/,onn-32d1-fisdb,https://media.solotodo.com/media/products/1398258_picture_1622129873.jpg,1398258,Onn 32D1-FISDB,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,32D1-FISDB,False,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,492460,Onn,492458,Onn,492456,Onn,Onn,False,False,635632,Desconocido,9,Desconocido,2,products/1398258_picture_1622129873.jpg,279202,60 Hz,60,0.0,0.0,0.0,Onn,2,2x HDMI,None 32D1-FISDB,1392299872528.0,LED,,televisores
111526,Onn 32D1S-FISDB,1083,Onn,1398268,2021-05-27T15:38:22.317921+00:00,2021-05-27T15:38:56.612098+00:00,"Onn 32D1S-FISDB 0.0 0.0 Desconocido 10 Desconocido 0.0 Desconocido Desconocido Sin bundle Sin bundle 0.0 2 False Onn Onn Onn Onn False None LED LCD LCD LED 32.0"" 32.0 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 2 32"" a 44"" 32 HD (1366x768) 1366 HD 1049088 768 16:9 9 16 TN TN 2x 5 W 5 2x HDMI HDMI HDMI HDMI 2 60 Hz 60 Desconocido Desconocido 9 True 32D1S-FISDB",https://publicapi.solotodo.com/products/111526/,https://publicapi.solotodo.com/categories/11/,onn-32d1s-fisdb,https://media.solotodo.com/media/products/1398258_picture_1622129873.jpg,1398268,Onn 32D1S-FISDB,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,32D1S-FISDB,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,492460,Onn,492458,Onn,492456,Onn,Onn,False,False,635632,Desconocido,9,Desconocido,2,products/1398258_picture_1622129873.jpg,279202,60 Hz,60,0.0,0.0,0.0,Onn,2,2x HDMI,None 32D1S-FISDB,1392299872528.0,LED,,televisores
114912,Master-G MGS2411RX,2,Master-G,1417608,2021-07-06T19:12:28.597867+00:00,2021-07-06T19:13:49.119453+00:00,"Master-G MGS2411RX 0.0 0.0 Desconocido 10 Desconocido 0.0 Desconocido Desconocido Sin bundle Sin bundle 0.0 2 False Master-G Master-G Master-G Master-G True       LED LCD LCD LED 24.0"" 24.0 24"" 0 - 31"" 0 - 31"" Menos de 32"" 1 Menos de 32"" 24 HD (1366x768) 1366 HD 1049088 768 16:9 9 16 TN TN 2x 8 W 8 2x HDMI HDMI HDMI HDMI 2 60 Hz 60 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True MGS2411RX",https://publicapi.solotodo.com/products/114912/,https://publicapi.solotodo.com/categories/11/,master-g-mgs2411rx,https://media.solotodo.com/media/products/1417608_picture_1625598827.jpg,1417608,Master-G MGS2411RX,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,MGS2411RX,True,281281,"24.0""",280323,"24""",24,1185190,"0 - 31""","0 - 31""",1186857,"Menos de 32""","Menos de 32""",1,24.0,281170,LED,280232,LCD,LCD,LED,281887,Master-G,281017,Master-G,279777,Master-G,Master-G,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1417608_picture_1625598827.jpg,279202,60 Hz,60,0.0,0.0,0.0,Master-G,2,2x HDMI,MGS2411RX,1392299872528.0,LED,     ,televisores
124975,Samsung LT24H315HLB,996,Samsung,1492125,2021-11-10T15:45:07.278510+00:00,2021-11-10T15:46:08.846988+00:00,"Samsung LT24H315HLB 0.0 Samsung LT H315 Samsung LT H315 Sin bundle Sin bundle Desconocido Desconocido 10 2x HDMI 2 HDMI HDMI HDMI 2x 5 W 5 VA VA HD (1366x768) 768 1366 1049088 16:9 16 9 HD LT24H315HLB False 24.0"" 24"" 24 0 - 31"" 0 - 31"" Menos de 32"" Menos de 32"" 1 24.0 LED LCD LCD LED Samsung   Samsung Samsung Samsung True False ISDB-T (Norma chilena) 2 ISDB-T (Norma chilena) 1 60 Hz 60 0.0 0.0 0.0",https://publicapi.solotodo.com/products/124975/,https://publicapi.solotodo.com/categories/11/,samsung-lt24h315hlb,https://media.solotodo.com/media/products/690207_picture_1530114188.0,1492125,Samsung LT24H315HLB,0.0,1492135,Samsung LT H315,Samsung LT H315,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280660,2x 5 W,5,280610,VA,VA,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,LT24H315HLB,False,281281,"24.0""",280323,"24""",24,1185190,"0 - 31""","0 - 31""",1186857,"Menos de 32""","Menos de 32""",1,24.0,281170,LED,280232,LCD,LCD,LED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),1,products/690207_picture_1530114188.0,279202,60 Hz,60,0.0,0.0,0.0,Samsung,1,2x HDMI,LT24H315HLB,2713396614790.0,LED, ,televisores
89040,Gear 3220LS,889,Gear,1254448,2020-10-21T22:17:18.998676+00:00,2020-10-21T22:17:48.243036+00:00,"Gear 3220LS True 2 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 8 W 8 0.0 Gear 20LS Gear 20LS HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 3220LS Gear None Gear Gear Gear True",https://publicapi.solotodo.com/products/89040/,https://publicapi.solotodo.com/categories/11/,gear-3220ls,https://media.solotodo.com/media/products/1254448_picture_1603318666.jpg,1254448,Gear 3220LS,0.0,1254446,Gear 20LS,Gear 20LS,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,3220LS,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,818457,Gear,818455,Gear,818453,Gear,Gear,True,False,635632,Desconocido,9,Desconocido,2,products/1254448_picture_1603318666.jpg,279202,60 Hz,60,0.0,0.0,0.0,Gear,2,3x HDMI,None 3220LS,2187936829423.0,LED,,televisores
80377,Caixun CS32S1,1515,Caixun,1150565,2020-05-12T10:13:31.008303+00:00,2020-10-17T12:34:09.764250+00:00,"Caixun CS32S1 True 2 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 8 W 8 0.0 Caixun CS Caixun CS HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 CS32S1 Caixun None Caixun Caixun Caixun False",https://publicapi.solotodo.com/products/80377/,https://publicapi.solotodo.com/categories/11/,caixun-cs32s1,https://media.solotodo.com/media/products/1150565_picture_1589278481.jpg,1150565,Caixun CS32S1,0.0,1141766,Caixun CS,Caixun CS,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,CS32S1,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,1141765,Caixun,1141763,Caixun,1141761,Caixun,Caixun,False,False,635632,Desconocido,9,Desconocido,2,products/1150565_picture_1589278481.jpg,279202,60 Hz,60,0.0,0.0,0.0,Caixun,2,3x HDMI,None CS32S1,1958574604843.0,LED,,televisores
56568,Nex LED32G5PSMR,659,Nex,877828,2019-02-06T10:39:10.468431+00:00,2020-10-17T12:03:55.452114+00:00,"Nex LED32G5PSMR True 1 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 2x HDMI HDMI HDMI HDMI 2 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 TN TN A+ 3 A+ 3.7 2x 5 W 5 0.0 Nex G5 Nex G5 HD (1366x768) 16:9 9 16 HD 1049088 768 1366 31.0 Sin bundle Sin bundle 0.4 LED32G5PSMR Nex   Nex Nex Nex True",https://publicapi.solotodo.com/products/56568/,https://publicapi.solotodo.com/categories/11/,nex-led32g5psmr,https://media.solotodo.com/media/products/877828_picture_1549449658.JPG,877828,Nex LED32G5PSMR,3.7,877838,Nex G5,Nex G5,837412.0,Sin bundle,Sin bundle,609799,A+,A+,3,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,LED32G5PSMR,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281925,Nex,281046,Nex,279856,Nex,Nex,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),1,products/877828_picture_1549449658.JPG,279202,60 Hz,60,0.0,0.4,31.0,Nex,1,2x HDMI,LED32G5PSMR,1471042976287.0,LED, ,televisores
70013,Hyundai HY32HD20,435,Hyundai,1029500,2019-12-10T02:53:37.109929+00:00,2020-10-17T12:19:35.606359+00:00,"Hyundai HY32HD20 False 1 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 1x Componente Componente Componente Componente 1 2x HDMI HDMI HDMI HDMI 2 1x VGA VGA VGA VGA 1 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 6 W 6 0.0 Hyundai UHD20 Hyundai UHD20 HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 HY32HD20 Hyundai   Hyundai Hyundai Hyundai True",https://publicapi.solotodo.com/products/70013/,https://publicapi.solotodo.com/categories/11/,hyundai-hy32hd20,https://media.solotodo.com/media/products/1029500_picture_1575946508.jpg,1029500,Hyundai HY32HD20,0.0,1028303,Hyundai UHD20,Hyundai UHD20,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282125, 282166]","['1x Componente', '2x HDMI', '1x VGA']","[1, 2, 1]","[281634, 281644, 281649]","['Componente', 'HDMI', 'VGA']","[280749, 280769, 280812]","['Componente', 'HDMI', 'VGA']","['Componente', 'HDMI', 'VGA']",280663,2x 6 W,6,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,HY32HD20,False,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281852,Hyundai,280981,Hyundai,279687,Hyundai,Hyundai,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),1,products/1029500_picture_1575946508.jpg,279202,60 Hz,60,0.0,0.0,0.0,Hyundai,1,1x Componente | 2x HDMI | 1x VGA,HY32HD20,1740448000882.0,LED, ,televisores
61476,Hyundai KDL32MD662LN,435,Hyundai,932391,2019-05-26T17:26:16.889975+00:00,2020-10-17T12:09:41.415088+00:00,"Hyundai KDL32MD662LN False 1 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 2x HDMI HDMI HDMI HDMI 2 1x VGA VGA VGA VGA 1 Desconocido Desconocido 9 60 Hz 60 TN TN No ingresado 20 No ingresado 0.0 2x 5 W 5 0.0 Desconocido Desconocido HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 KDL32MD662LN Hyundai   Hyundai Hyundai Hyundai True",https://publicapi.solotodo.com/products/61476/,https://publicapi.solotodo.com/categories/11/,hyundai-kdl32md662ln,https://media.solotodo.com/media/products/932391_picture_1558891660.jpg,932391,Hyundai KDL32MD662LN,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609817,No ingresado,No ingresado,20,"[282074, 282082, 282125, 282166]","['1x Componente', '1x Composite', '2x HDMI', '1x VGA']","[1, 1, 2, 1]","[281634, 281638, 281644, 281649]","['Componente', 'Composite', 'HDMI', 'VGA']","[280749, 280752, 280769, 280812]","['Componente', 'Composite', 'HDMI', 'VGA']","['Componente', 'Composite', 'HDMI', 'VGA']",280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,KDL32MD662LN,False,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281852,Hyundai,280981,Hyundai,279687,Hyundai,Hyundai,True,False,635632,Desconocido,9,Desconocido,1,products/932391_picture_1558891660.jpg,279202,60 Hz,60,0.0,0.0,0.0,Hyundai,1,1x Componente | 1x Composite | 2x HDMI | 1x VGA,KDL32MD662LN,1392299872528.0,LED, ,televisores
112139,Brookstone BRK-3201HAN,5364,Brookstone,1400388,2021-06-01T03:50:04.232172+00:00,2021-06-01T03:51:16.263715+00:00,"Brookstone BRK-3201HAN 25.7 3.1 A+ 3 A+ 0.0 Desconocido Desconocido Sin bundle Sin bundle 0.4 2 False Brookstone Brookstone Brookstone Brookstone False None LED LCD LCD LED 32.0"" 32.0 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 2 32"" a 44"" 32 HD 720p (1280x720) 1280 HD 720p 921600 720 16:9 9 16 TN TN 2x 10 W 10 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 3x HDMI HDMI HDMI HDMI 3 60 Hz 60 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True BRK-3201HAN",https://publicapi.solotodo.com/products/112139/,https://publicapi.solotodo.com/categories/11/,brookstone-brk-3201han,https://media.solotodo.com/media/products/1400388_picture_1622519474.jpg,1400388,Brookstone BRK-3201HAN,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609799,A+,A+,3,"[282074, 282082, 282132]","['1x Componente', '1x Composite', '3x HDMI']","[1, 1, 3]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280677,2x 10 W,10,280603,TN,TN,1371654,HD 720p (1280x720),720,1280,921600,280527,16:9,16,9,HD 720p,BRK-3201HAN,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,1364456,Brookstone,1364454,Brookstone,1364452,Brookstone,Brookstone,False,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1400388_picture_1622519474.jpg,279202,60 Hz,60,3.1,0.4,25.7,Brookstone,2,1x Componente | 1x Composite | 3x HDMI,None BRK-3201HAN,1392299872528.0,LED,,televisores
117857,Kioto KHHD3221,171,Kioto,1439892,2021-08-16T15:23:59.770875+00:00,2021-10-21T14:58:07.757612+00:00,"Kioto KHHD3221 0.0 Desconocido Desconocido Sin bundle Sin bundle A A 4 2x HDMI 2 HDMI HDMI HDMI 2x 5 W 5 TN TN HD (1366x768) 768 1366 1049088 16:9 16 9 HD KHHD3221 True 32.0"" 32"" 32 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32.0 LED LCD LCD LED Kioto   Kioto Kioto Kioto True False ISDB-T (Norma chilena) 2 ISDB-T (Norma chilena) 2 60 Hz 60 3.9 0.3 32.9",https://publicapi.solotodo.com/products/117857/,https://publicapi.solotodo.com/categories/11/,kioto-khhd3221,https://media.solotodo.com/media/products/1439892_picture_1629127497.jpg,1439892,Kioto KHHD3221,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609802,A,A,4,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,KHHD3221,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281860,Kioto,281001,Kioto,279710,Kioto,Kioto,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1439892_picture_1629127497.jpg,279202,60 Hz,60,3.9,0.3,32.9,Kioto,2,2x HDMI,KHHD3221,1392299872528.0,LED, ,televisores
82979,LG 24TL520D-PS,848,LG,1192538,2020-07-01T21:40:06.516718+00:00,2020-10-17T12:38:24.130479+00:00,"LG 24TL520D-PS True 1 False 24.0"" 24"" 0 - 31"" 0 - 31"" Menos de 32"" Menos de 32"" 1 24 24.0 LED LED LCD LCD 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 2x HDMI HDMI HDMI HDMI 2 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 5 W 5 0.0 LG TL520D-PS LG TL520D-PS HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 24TL520D-PS LG   LG LG LG True",https://publicapi.solotodo.com/products/82979/,https://publicapi.solotodo.com/categories/11/,lg-24tl520d-ps,https://media.solotodo.com/media/products/1035558_picture_1577185393.jpg,1192538,LG 24TL520D-PS,0.0,1192548,LG TL520D-PS,LG TL520D-PS,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282082, 282125]","['1x Componente', '1x Composite', '2x HDMI']","[1, 1, 2]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,24TL520D-PS,True,281281,"24.0""",280323,"24""",24,1185190,"0 - 31""","0 - 31""",1186857,"Menos de 32""","Menos de 32""",1,24.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),1,products/1035558_picture_1577185393.jpg,279202,60 Hz,60,0.0,0.0,0.0,LG,1,1x Componente | 1x Composite | 2x HDMI,24TL520D-PS,2060370653192.0,LED, ,televisores
75063,BGH B3219K5IC,581,BGH,1085264,2020-02-21T00:47:44.299417+00:00,2020-10-17T12:26:08.619086+00:00,"BGH B3219K5IC True 2 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 2x HDMI HDMI HDMI HDMI 2 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 3 W 3 0.0 BGH 19K5IC BGH 19K5IC HD (1366x768) 16:9 9 16 HD 1049088 768 1366 0.0 Sin bundle Sin bundle 0.0 B3219K5IC BGH None BGH BGH BGH False",https://publicapi.solotodo.com/products/75063/,https://publicapi.solotodo.com/categories/11/,bgh-b3219k5ic,https://media.solotodo.com/media/products/1085264_picture_1582246594.jpg,1085264,BGH B3219K5IC,0.0,1195704,BGH 19K5IC,BGH 19K5IC,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280653,2x 3 W,3,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,B3219K5IC,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,492372,BGH,492370,BGH,492368,BGH,BGH,False,False,635632,Desconocido,9,Desconocido,2,products/1085264_picture_1582246594.jpg,279202,60 Hz,60,0.0,0.0,0.0,BGH,2,2x HDMI,None B3219K5IC,2066782188698.0,LED,,televisores
83262,Master-G MGA3200,2,Master-G,1195674,2020-07-09T16:13:01.640216+00:00,2020-10-17T12:38:51.765741+00:00,"Master-G MGA3200 True 2 False 32.0"" 32"" 32 - 43"" 32 - 43"" 32"" a 44"" 32"" a 44"" 2 32 32.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 1x VGA VGA VGA VGA 1 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 TN TN A+ 3 A+ 0.0 2x 5 W 5 3.0 Desconocido Desconocido HD (1366x768) 16:9 9 16 HD 1049088 768 1366 24.6 Sin bundle Sin bundle 0.4 MGA3200 Master-G       Master-G Master-G Master-G True",https://publicapi.solotodo.com/products/83262/,https://publicapi.solotodo.com/categories/11/,master-g-mga3200,https://media.solotodo.com/media/products/1195569_picture_1594230213.jpg,1195674,Master-G MGA3200,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609799,A+,A+,3,"[282132, 282166]","['3x HDMI', '1x VGA']","[3, 1]","[281644, 281649]","['HDMI', 'VGA']","[280769, 280812]","['HDMI', 'VGA']","['HDMI', 'VGA']",280660,2x 5 W,5,280603,TN,TN,281529,HD (1366x768),768,1366,1049088,280527,16:9,16,9,HD,MGA3200,True,281344,"32.0""",280366,"32""",32,1185192,"32 - 43""","32 - 43""",1186860,"32"" a 44""","32"" a 44""",2,32.0,281170,LED,280232,LCD,LCD,LED,281887,Master-G,281017,Master-G,279777,Master-G,Master-G,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1195569_picture_1594230213.jpg,279202,60 Hz,60,3.0,0.4,24.6,Master-G,2,3x HDMI | 1x VGA,MGA3200,1392299872528.0,LED,     ,televisores
